temperature,humidity,AvN%(dry),AvP%(dry),AvK%(dry),moisture,season,rainfall,label
19.2077707,82.9042841,1.248,0.2,1.795154185,6.484323189,2,66.83113717,grapes
25.96308415,82.57813624,1.984,0.28,1.642451042,5.838748311,2,70.31782647,grapes
25.67385024,81.6212135,2.528,0.4,2.430168067,6.29099842,1,74.10919422,grapes
41.94865736,81.15595212,1.701333333,0.283333333,0,5.638328481,1,73.06862952,grapes
11.18994268,80.8084305,2.184,0.47,2.4,6.415555956,1,66.34234944,grapes
17.5438296,82.94703302,1.424,0.145,3.31,6.323722572,2,73.77063744,grapes
13.05809741,80.28297993,0,0.31,2.99,5.757009965,2,70.75633584,grapes
9.724457611,83.74765639,2.349666667,0.1875,2.62,6.158689406,2,74.46411148,grapes
27.92004934,82.93262435,4.42631579,0.664473684,0,5.733539807,2,69.92092839,grapes
9.535585543,80.73112694,2.424,0.66,2.07,5.908724337,2,69.44115171,grapes
13.42988625,80.06633966,2.8,0.675,1.875,6.361141107,1,71.40043037,grapes
9.851242629,80.22631717,3.6,0.575,3.22,5.96537863,1,68.42802444,grapes
24.97256132,82.72828653,0.78490566,0.150943396,4.8,6.476757723,2,66.70016285,grapes
27.23708304,82.94573346,1.153568854,0.10814708,4,6.224542938,2,70.42508897,grapes
18.70679077,83.4795292,2.8876,0.285681818,3,6.209928251,1,66.5964488,grapes
9.949929082,82.55138983,2.496063492,0.260777509,0,5.841138354,2,66.00817551,grapes
22.75088787,90.69489172,2.512,0.25,1.247296323,5.521466996,1,110.4317855,apple
23.8494014,94.34814995,2.266845444,0.254679415,2.7,6.133220586,2,114.0512495,apple
22.60800988,94.58900601,2.632,0,2.582372881,6.226289556,2,116.0396587,apple
21.18667419,91.13435689,2.362247191,0.280898876,2.58,6.321152192,1,122.233323,apple
23.41044706,91.69913296,2.416,0.28,2.48116423,5.587905967,1,116.0777931,apple
22.86006627,93.12859895,2.737579888,0.275356081,0,5.824151693,2,117.7296726,apple
22.48403042,93.40819246,2.816,0,2.550561798,5.772179946,2,105.5473627,apple
22.02775403,92.96129462,2.654096389,0.224392347,2.55,5.790993052,1,121.1349176,apple
21.91191314,91.68748063,3.776,0,3.100862069,6.499226821,1,117.0761277,apple
23.71059131,93.27392415,2.624,0,0,5.658473817,1,112.6676589,apple
21.37784654,92.72043743,2.272,0.23,2.759329609,5.573241391,2,106.1417017,apple
22.84852833,94.32130209,2.528,0,0,6.079497202,2,123.5977843,apple
23.1094265,92.79630809,1.776,0.25,0,6.383180271,2,108.183792,apple
23.25230817,94.54128292,2.656,0.23,1.42,5.867420996,1,105.3558408,apple
23.67287749,90.4935574,0,0.17,0,5.708418722,1,104.2298028,apple
23.76881552,90.59810302,2.921061225,0.29372449,0,5.7983508,2,102.2648546,apple
23.34386401,91.47684705,3.104,0.38,1.59,6.28188384,2,104.4267991,apple
22.63946441,90.18451645,2.374716484,0.284917582,1.52,5.697945522,1,108.3405879,apple
22.45696744,94.76285385,3.4,0,2.401632653,5.605934087,2,114.8407725,apple
22.96388477,93.58065995,2.424986301,0.284863014,2.49,5.85648105,2,104.6472986,apple
21.07273439,93.56585985,2.507601359,0.261625142,1.964505495,6.041053829,1,107.8737015,apple
22.44075021,92.70785115,2.394049187,0.309455165,0,5.685062404,1,121.4977331,apple
22.71271308,90.45261746,2.42703689,0.249455165,1.98,5.669489065,2,109.8852597,apple
21.70416965,93.44006288,3.35,0,1.887157418,5.751707342,1,115.1781396,apple
22.43324518,92.48667725,1.936,0.21,1.909551646,5.800448951,1,119.1025189,apple
21.25941052,92.84416234,2.458049187,0.279455165,1.859701097,5.821347769,2,109.0658471,apple
22.9215706,94.89613443,5.892571429,0.61,0,6.28022267,1,105.6941544,apple
22.81212536,91.51861705,4.255685393,0.473904494,1.7,6.027314401,1,107.855225,apple
21.12152071,90.6878768,4.528,0.44,1.553034431,5.636687393,2,102.8017203,apple
21.11478672,90.31528693,3.089409091,0.352045455,0,5.559363609,2,104.5086618,apple
23.59997268,90.97597665,3.216,0,2.221207865,5.596449493,1,107.1728191,apple
23.12652652,94.71203306,2.768,0,0,5.893492999,2,108.6211833,apple
22.98458907,93.3204487,2.256,0,2.25,5.875718516,1,122.1952483,apple
22.12659387,90.97818277,2.8,0.4,0,6.386021424,2,104.5412275,apple
22.53779727,91.48135786,2.448,0,0,5.710819862,2,101.8474768,apple
22.49095104,91.70292746,2.918278596,0.227587769,0,5.795985716,2,124.3915101,apple
22.35548159,94.47811755,1.808,0.22,0,6.046673619,2,116.7366261,apple
22.20700989,93.50574163,3.168,0.2,0,6.443382913,2,120.1593771,apple
22.44516988,94.73763514,3.953580723,0.410421687,1.962627407,5.617227184,1,107.1843273,apple
22.76643029,92.12438519,0,0.31,1.75,6.442289294,2,120.4359949,apple
22.19109412,90.02575116,3.324152957,0.323149297,2.22,6.162034371,1,112.3126628,apple
23.6119202,91.70293849,3.52959276,0.31,1.94936747,5.812781806,2,123.5900822,apple
23.86087054,94.92048112,2.528,0.25,3.17,5.765015126,2,105.0241329,apple
21.42177231,92.62665309,1.005093379,0.213167327,2.431145251,6.184922574,1,102.8045658,apple
22.36629253,90.78572467,1.131562693,0.308832613,0,5.739652177,2,124.9831618,apple
23.99686172,91.61001707,1.637313016,0.312586636,2.16,5.824778636,1,117.6102915,apple
21.80129837,92.73446667,1.2356,0.185,0.671571402,5.554823557,1,120.0586671,apple
23.80436344,92.80441624,1.295144928,0.378405797,0.812229771,6.024248787,2,100.6192543,apple
23.71475278,91.53331177,1.418666667,0.24,0.344444444,5.631333387,2,121.8961665,apple
23.34467359,90.37981478,0.983381898,0.099834437,1.04,5.811975094,2,112.8954016,apple
22.31253665,90.03577124,0.983381898,0.099834437,1.035652174,5.730557448,1,113.0688155,apple
23.50201428,92.21083961,2.047111111,0.328055556,1.465,5.66999105,2,107.9868949,apple
23.46260321,91.45665004,0.969842531,0.099779249,1.503647903,5.682751473,2,111.7763395,apple
23.06204373,92.39544055,1.611439153,0,1.503647903,6.245858905,2,114.7399101,apple
22.47420512,91.22759742,2.005333333,0.383333333,0,6.017370134,2,124.2179699,apple
22.69780133,92.82223419,1.202660465,0,1.521530537,5.53456749,2,105.0508234,apple
23.66682067,93.90191078,1.037527594,0.099337748,0,5.952367662,2,105.4004751,apple
22.50050273,92.45878335,0.196,0,0,6.126436584,2,100.9343903,apple
23.83053666,90.84422164,3.296,0.41,0,6.406818518,1,109.5966791,apple
23.64142354,93.74461474,3.770842503,0.734516361,1.644591612,6.155939453,2,116.6912176,apple
21.41363812,92.99124545,0.985915493,0,0,5.878568981,1,118.3979065,apple
22.85267372,94.5764581,2.966387597,0.323427464,0.49,5.935336308,2,117.5314026,apple
22.98208095,93.84505029,4.134561798,0.526713483,1.179137001,5.971332179,1,109.5852253,apple
21.19909519,90.80819418,1.126869749,0,0,5.67130617,1,103.6838922,apple
23.87192332,90.49939035,0.303893637,0.071225071,2.39,5.882155988,1,103.0548094,apple
21.0365275,94.33919546,0.46359584,0.066864785,1.327668539,6.08551916,1,114.7412734,apple
22.61711614,93.51978375,2.5,0.525,0,5.90402645,1,116.9256766,apple
21.45278675,90.74531921,3,0.05,0.921177588,6.110218826,1,116.7036582,apple
22.81227579,92.12992101,1.241685144,0.327050998,0.527488856,6.212302608,2,109.3383552,apple
21.98141856,91.12719303,1.395638629,0.274143302,4.25,6.142803397,2,115.4789148,apple
22.52709326,92.54780429,0.954385965,0.073684211,3,6.365972688,1,115.3830068,apple
22.35628673,91.92360477,0.406709677,0.051612903,1.784922395,6.264202804,2,107.7697413,apple
21.19852186,92.15595143,2.514285714,0.313571429,1.713395639,6.276198595,1,105.8554351,apple
23.8812458,93.45067555,0.522772277,0.193069307,1.340350877,5.514253142,1,104.9116663,apple
22.78234161,94.36803516,0.768,0.31,0.842580645,5.682343744,2,122.1449949,apple
22.19055385,92.43764169,0.682547264,0.3,3,5.830892252,2,121.6622761,apple
22.91430043,90.70475565,0.888174204,0.44,1.386138614,5.603413172,2,118.6044645,apple
23.08950736,90.22507299,4.16,0.45,0,6.0967531,2,108.2166601,apple
21.72484506,92.83975602,3.2,0.233333333,3.18,6.056529526,1,121.6961761,apple
22.44307715,91.59234006,1.161777778,0.25,2.32,6.160267496,1,102.5565807,apple
21.1316077,91.95769858,2.36,0.37,5.6,5.814434775,2,122.5391946,apple
22.71750705,92.25479855,2.752,0.4,4,5.987262638,1,107.0289866,apple
23.75033085,92.88160462,1.536,0,0,5.570020684,1,117.6602827,apple
23.76121837,93.661643,1.072,0,1.92,5.965551311,2,100.825956,apple
22.13450646,94.67695747,0.608,0.11,2.13,6.062356467,2,112.9203223,apple
21.17089176,90.23730166,1.511111111,0,0,5.895319002,1,123.6495149,apple
22.36238282,91.15761594,1.776,0.24,0,6.119432215,1,118.6832725,apple
22.77856513,92.70124029,1.984,0.36,0.9,5.624203283,1,113.7759219,apple
21.22503442,90.09877774,2.896,0.34,0,5.52078314,1,113.9760462,apple
23.15791104,90.34396882,1.194570136,0,1.7,5.731535258,2,110.712841,apple
22.42776057,93.91722423,2.336,0.37,2.3,5.893490899,1,102.7230739,apple
23.64082979,90.95257927,2.672,0.37,2,5.560521058,2,116.7431319,apple
22.29423493,90.69033986,2.176,0,0,6.222390798,2,122.7418744,apple
23.35225078,90.90054697,3.376,0.39,0,6.071255131,1,113.0381382,apple
22.03911546,94.58075845,1.44,0,0,6.231950009,1,110.9804014,apple
23.80593812,92.48879468,3.218,0.39,0,5.889480679,1,119.6335548,apple
22.31944084,90.85174383,2.896,0,4.48,5.732757516,1,100.1173443,apple
22.14464104,93.82567435,1.1,0.25,0,6.400321212,2,120.6310784,apple
23.65167552,94.50528753,1.072,0,0,6.496934492,1,115.3611268,apple
22.16939473,90.27185592,1.7,0.29,0,6.229498836,2,124.4683112,apple
29.73770045,47.54885174,1.68,0,1.82,5.954626604,2,90.09586854,mango
33.55695561,53.72979826,1.856,0,0,4.757114897,2,98.67527561,mango
27.00315545,47.67525434,3.144,0.26,2.06,5.699586972,1,95.85118326,mango
33.56150184,45.53556603,3.248,0.51,0,5.977413803,1,95.70525913,mango
35.89855625,54.25964196,2.312,0.32,0,6.430139436,2,92.19721736,mango
34.17719782,50.62161586,0.752,0,1.96,6.113935087,2,98.00687989,mango
30.01592643,53.19212381,3.062,0,2.36,5.074272692,1,97.72843182,mango
31.74592134,45.16127859,2.144,0.24,2.36,5.667507706,2,93.75441586,mango
35.99009679,52.22780489,1.714666667,0.3,0,5.978634285,2,95.3713484,mango
31.86641378,52.19331595,2.174666667,0.29,0,5.064613314,1,98.46768642,mango
27.75518664,52.34605806,1.448,0,0,4.772385986,2,94.11213345,mango
34.72413192,51.4271781,1.392,0.24,1.96,5.161148592,2,97.31258083,mango
27.53907547,53.63549533,0.57443753,0.067017712,2.06,6.797779227,1,99.35408185,mango
27.69637763,48.5622488,2.205963206,0.329879467,0,6.39474303,2,89.85646496,mango
27.25373364,52.66319725,3.703563326,0.566092751,0,5.566704378,2,91.87312479,mango
30.33723921,48.88704844,1.112342909,0.084439655,1.110579225,5.755049971,2,94.42850522,mango
31.85744939,45.53106268,1.996,0.265,0.470501163,5.417340525,2,91.55845821,mango
35.39986338,49.45962621,1.685,0.265,0.844072495,6.166173834,1,97.41054011,mango
29.80747243,52.13797867,1.69212,0.395,1.741422414,5.191265116,2,95.74606104,mango
34.16438906,54.16482251,2.28,0.265,2.02,4.954739564,1,98.33351125,mango
28.93270187,47.94053996,1.51,0.095,2.02,5.664587011,2,99.9834242,mango
27.98392787,53.33018851,2.625641026,0.44,2.64,5.548584852,2,99.61465679,mango
31.20478173,54.49960506,1.542857143,0.276785714,2.02,6.804437106,1,94.62954663,mango
32.13409675,50.52559148,1.16075845,0.222588623,3.06,6.097869767,1,98.63333684,mango
28.91862016,48.13974548,0.569518717,0.053475936,1.384615385,5.075504537,2,97.01331604,mango
31.09779147,47.41196659,0.571604938,0.066872428,1.138392857,4.546466109,1,90.28624348,mango
34.73823882,49.08864345,1.020881671,0.104408353,1.632316571,5.855119268,2,90.65022183,mango
29.98080499,49.48613279,0.748362956,0.112254443,1.021390374,6.442393461,2,91.82271568,mango
33.80398664,46.12866113,1.042654028,0.106635071,0.951646091,4.507523551,1,90.82549241,mango
30.07202564,50.96040505,1.1064764,0.087815587,1.496519722,6.10729559,2,92.09609766,mango
27.92063282,51.77965917,1.159663866,0.084033613,1.375116932,6.47544932,2,100.2585673,mango
31.40948821,49.21729127,1.351247601,0.115163148,1.504739337,6.832979509,2,92.99739415,mango
35.7877738,51.94190321,1.090909091,0.075757576,1.525795829,5.395275719,2,100.2160615,mango
33.36140093,45.02236377,2.272,0.23,1.554621849,6.13526938,2,98.81596545,mango
35.96054636,48.69677802,2.528,0,1.372360845,4.555688532,2,98.00644238,mango
28.33333307,51.39586505,1.776,0.25,1.623376623,6.434197756,1,91.67241761,mango
32.27652024,50.19368841,2.656,0.23,1.42,5.316875978,2,95.99487068,mango
31.99490489,50.84881347,2.8,0.4,0,5.279388967,1,97.38741498,mango
27.58258929,48.56916221,2.448,0,0,6.720041791,2,95.8445641,mango
29.38471637,45.88744691,2.918278596,0.227587769,1.59,5.72742254,1,100.8124659,mango
32.38697531,53.2328243,1.808,0.22,0,4.691396195,2,90.21633216,mango
30.91471455,49.92963856,2.503933571,0.256761566,0,6.810186079,1,90.14047759,mango
35.37775595,45.58110023,1.644813853,0.228636364,1.962627407,6.454045329,2,97.41586402,mango
32.32362177,52.5896771,0.977023697,0.05,1.75,5.842763773,1,93.36718816,mango
28.22373428,47.40519056,1.518606742,0.218988764,1.969584816,5.024124684,1,97.76832322,mango
27.27433181,47.16808054,0,0.28,1.330584416,6.422710539,1,95.257992,mango
27.10710832,50.70880979,1.536,0.24,0,4.94295037,1,92.37238878,mango
34.89226666,48.75613373,0.842666667,0.16,1.449578652,6.414526606,1,91.63074547,mango
33.7462686,48.50387598,1.84,0.32,0,6.777788126,1,92.26439205,mango
27.3511056,54.43945147,2.082191781,0.273972603,1.34,6.441328044,1,96.27792547,mango
32.89300162,52.61323969,1.904,0.16,0,4.650536197,1,94.49161372,mango
35.38598705,51.42664176,2.56,0,1.88,5.254532213,2,90.29643888,mango
27.5529736,47.90859131,2.336,0.17,0,5.910634533,1,90.40332704,mango
32.82141065,47.45553843,2.664,0,1.91,4.755273631,2,90.89173106,mango
30.17294105,51.0845903,0.943884892,0.179856115,0,6.814630246,1,95.23444287,mango
29.26382931,54.82257868,0.47983454,0.139607032,1.92,5.342866119,2,100.7586226,mango
32.06097197,51.08494181,2.090600925,0.345146379,0,6.336234624,2,96.59816497,mango
28.69818144,47.71875722,0.846957148,0.129636298,2.043165468,4.754435025,1,99.642454,mango
29.14305008,49.40983294,0.682868998,0.100770599,1.509824199,6.831706773,1,97.55155537,mango
28.3471611,53.53903102,2.368,0,0.447868516,6.967417766,2,90.40260445,mango
27.67256197,45.41692012,0.867208672,0.103884372,1.09110551,4.947683034,1,92.84991507,mango
28.1218093,46.16888595,3.52,0.373333333,0.4682869,5.630619901,1,93.30247448,mango
30.79375683,46.69536813,3.398779661,0.529491525,0,6.27339822,1,92.21318555,mango
28.89409382,54.80750249,0.934513274,0.235988201,1.129177958,6.472774648,1,94.76322976,mango
33.33024826,45.61143594,3.022222222,0.511111111,2.666666667,6.953246506,1,98.28583013,mango
27.78912455,53.96886679,0.786885246,0.103825137,3.03,5.643710216,1,91.01152997,mango
31.65333432,48.20662669,1.411764706,0.205882353,1.958702065,6.392313973,2,91.09745581,mango
29.75150773,46.73723302,1.511904762,0.119047619,3.888888889,4.981816523,1,91.405983,mango
31.32995611,50.22287593,4.362666667,0.426666667,1.065573771,5.421265283,2,89.78216168,mango
35.63627319,48.97047762,2.448,0,1.058823529,6.942520105,1,97.51952041,mango
31.66524687,51.98594645,2.288,0.24,1.150793651,5.435840509,2,89.98024312,mango
32.26935342,53.56092806,1.984,0,0.856666667,5.870116071,1,95.94035356,mango
27.81005614,51.59445462,2.544,0.21,0,4.74910393,1,95.89898581,mango
34.58561471,50.34035336,2.221865471,0.248318386,0.96,5.497946899,2,100.3060719,mango
31.27180992,52.23810152,2.304,0.23,0,6.811291098,2,89.74409017,mango
33.93679864,52.72170281,2.416,0.23,1.05,6.460542749,1,97.4611918,mango
31.09154239,47.02058367,2.752,0.26,1.099327354,4.791146778,1,91.46664318,mango
31.89356292,49.02450149,2.432,0.22,1.01,6.4841522,1,89.59371481,mango
32.45465292,50.69693751,2.704,0,0.93,6.526654345,2,95.04871605,mango
35.47478322,47.97230503,2.976,0.27,0.69,6.279133738,1,97.79072474,mango
27.32961444,49.30347234,5.807575298,0,0,6.052026047,1,93.53197359,mango
30.90225239,49.95955487,2.496,0.29,0,5.73171945,2,91.77522598,mango
29.09382275,45.5661059,2.608,0.24,0.99,5.32307197,1,96.23520043,mango
30.02086169,46.78393776,2.264,0.206666667,0,4.66910839,2,96.63721027,mango
34.13072188,51.25786185,2.016,0.183333333,1.37,5.101206389,2,96.38808001,mango
33.44619894,53.05980465,2.56,0.266666667,1.1,5.339556562,2,98.05089394,mango
35.3915464,52.48823147,4.8,0.775,1.036666667,5.061081874,2,91.22881052,mango
31.53356352,53.06009323,2.56,0.5,1.033333333,5.821106036,1,98.57025046,mango
30.7645515,47.93791463,3.81,0.48,1.213333333,5.956027059,2,90.38503469,mango
30.01821337,50.0983181,4.266666667,0.75,6.75,5.676032581,2,96.08745082,mango
31.32863689,47.59319575,0.954003407,0.153321976,2,6.524114355,2,94.67344737,mango
33.88004781,54.39416048,1.215072464,0.12173913,4.52,6.273953676,1,89.29147581,mango
28.07802689,54.9640534,0.518462698,0.203466466,6.666666667,6.128167757,2,97.45373619,mango
35.53845018,52.94641947,0.728070175,0.16995614,0.868824532,4.934964765,2,91.54560427,mango
28.70595247,50.44030129,1.36738056,0.140032949,1.542028986,5.445008416,1,95.8946444,mango
31.48451729,48.77926304,0.579710145,0.079710145,2.004521477,4.525722333,1,93.17221967,mango
27.69819273,51.41593238,0.446145435,0.060142154,0.9375,5.403908328,2,100.7720705,mango
30.41235793,52.48100602,1.488845401,0.362113503,0.378912685,6.621623545,2,93.92375879,mango
32.17752026,54.01352682,1.5,0.0875,0.34057971,6.207495815,1,91.88766069,mango
32.6112614,47.74916499,0.909745574,0.164801369,0.852925096,5.418475257,1,91.10190759,mango
27.57826922,94.11878202,1.113580683,0.112002356,3.161741683,6.776533055,1,28.08253201,muskmelon
27.82054812,93.03555162,2.1127641,0.343616723,2.625,6.528404378,2,26.32405487,muskmelon
29.09910406,94.22237826,1.594131488,0.18150519,2.579675644,6.750145572,2,22.52497327,muskmelon
28.04943594,90.83130708,1.582795699,0,1.333156655,6.562832807,2,20.76223014,muskmelon
29.91690582,94.55695552,0.673925926,0,0.349307894,6.117530021,2,28.16057247,muskmelon
29.86895762,93.25103208,2.216,0.375,1.94,6.076459669,1,26.26243014,muskmelon
29.17220859,92.21405224,1.544,0.26,0,6.293486295,2,21.30290472,muskmelon
29.24908541,90.06998135,1.601779755,0,1.6,6.069171847,2,25.93496537,muskmelon
27.76317235,90.35567642,0.677777778,0,0.39,6.740983646,2,25.21609113,muskmelon
28.82629037,94.26765349,2.080332743,0.335464602,1.63,6.201797639,2,26.23838511,muskmelon
28.52379742,92.09688432,0.677777778,0,0,6.041027474,1,29.86681385,muskmelon
29.06785065,90.97685539,3.837330553,0,1.6,6.019372459,2,29.1194739,muskmelon
29.08417927,90.73891887,2.336,0.22,0.478554572,6.704104127,2,25.33014238,muskmelon
28.47090661,94.79453182,1.87012987,0.308441558,1.6,6.494251024,2,21.08484101,muskmelon
28.27973674,90.38971208,4.117333333,0.4,0,6.224535449,1,21.58992507,muskmelon
28.47212559,91.21322065,5.8,1.125,0,6.160414414,1,20.88620369,muskmelon
29.68846716,94.30111601,4.8,0.5,1.574675325,6.168757984,1,26.83924845,muskmelon
27.02415146,91.66737633,2.832,0,1.326666667,6.085444691,1,21.26034986,muskmelon
29.09588297,94.16748386,0.64,0.345945946,4,6.159050816,1,26.70581328,muskmelon
29.69238699,92.58862544,1.096209913,0.116618076,3.777777778,6.606033244,1,29.1102594,muskmelon
28.20619412,92.86798698,2.093241724,0.381844621,0,6.447662945,2,28.78654515,muskmelon
29.05248036,93.92217834,1.587649123,0.335,0,6.105909623,2,23.66620626,muskmelon
29.57240298,93.61870344,2.12,0.24,1.545189504,6.559763394,1,27.56918621,muskmelon
29.10968327,92.43510994,1.97593985,0.339448622,0.464179601,6.14410903,1,27.95602304,muskmelon
28.20480805,92.91440379,0,0.253333333,0.42,6.099662369,1,20.36001144,muskmelon
29.11858526,92.12543021,0,0.31,1.89,6.413927319,1,24.52020164,muskmelon
29.62800691,90.10051615,1.43542857,0.282857145,1.879899749,6.075144116,1,23.69586761,muskmelon
29.81196601,90.36881284,2.886921987,0.473532241,1.933333333,6.123802502,2,22.68766503,muskmelon
27.72338349,90.93897939,1.373104523,0.237019425,2.07,6.698468621,1,22.81863447,muskmelon
29.26092798,92.92367701,1.456,0.203333333,0,6.088885814,2,28.70627683,muskmelon
29.72791119,94.29753295,1.536,0,0,6.367800632,2,26.52364146,muskmelon
28.91105641,90.78413842,1.472,0.35,1.260527809,6.425930938,2,23.44398467,muskmelon
28.96361426,93.88482153,1.232,0.23,1.53,6.469983276,1,23.56130173,muskmelon
28.59052369,91.33617236,1.336,0.2,0,6.094016338,1,29.44008034,muskmelon
27.33897716,90.69759008,2.208,0.43,2.41,6.150090899,1,28.69113835,muskmelon
29.90415889,90.75284363,1.450586466,0.339172932,0,6.646962425,2,25.37828397,muskmelon
27.42711692,90.02696201,0.706193318,0.085055679,0,6.379690748,2,21.7508774,muskmelon
29.55657523,90.70937262,0.734966592,0.100222717,0,6.732834334,1,28.36535596,muskmelon
29.84070774,93.76312893,1.63656148,0,2.149849624,6.126019932,1,23.28207838,muskmelon
28.53545677,91.72742702,0.78961039,0.12987013,2.389292873,6.161123579,1,25.1290048,muskmelon
27.11535046,94.86907886,2.666666667,0.525,2.227171492,6.442810053,1,26.51924782,muskmelon
27.84492803,91.60666594,2.742857143,0.457142857,0,6.732049075,2,26.47844429,muskmelon
29.03157242,91.82172592,2.2,0.26,0.493506494,6.243673725,1,24.93861254,muskmelon
27.82424457,90.56698742,1.714285714,0.307142857,2.333333333,6.266208727,1,21.19014526,muskmelon
27.72653142,92.00687531,0.8,0.27,0,6.350623739,1,20.21126747,muskmelon
28.69708334,94.30759855,2.08,0.43,0,6.002927293,2,22.21807088,muskmelon
29.73019662,90.97015715,4,0.375,1.285714286,6.342573112,1,20.49035619,muskmelon
29.54097171,92.91778307,1.182515723,0.12048218,1.2,6.163921248,2,21.9653077,muskmelon
28.80311922,91.78336933,0.870917574,0.093312597,1.2,6.121745389,2,25.16359891,muskmelon
27.29035669,90.53330091,1.175141243,0.124293785,2.75,6.130160473,1,23.49535234,muskmelon
27.46583649,94.87679041,1.249431387,0.144048522,1.366037736,6.440584681,1,27.27899847,muskmelon
29.49401389,94.72981338,1.218155198,1.244509517,1.314152411,6.185053234,2,26.30820876,muskmelon
27.79161808,92.51054946,2.479714286,0.267857143,1.107344633,6.157724816,1,26.85422624,muskmelon
29.12533739,91.52291141,2.144,0.2,1.349507202,6.776987974,2,21.90440445,muskmelon
27.93114233,93.56161439,2.368,0.175,1.310395315,6.431970877,2,20.66127836,muskmelon
29.45771748,92.12534736,1.056,0,0,6.708743843,2,20.76212031,muskmelon
27.96872279,92.17444796,1.537631654,0.202377049,1.49,6.010739645,2,28.94766949,muskmelon
29.48882958,91.07574233,2.304655216,0.411997486,2.635,6.365956658,2,26.01909355,muskmelon
29.47156259,90.77069618,1.714403608,0.253232807,0,6.668382766,2,28.75226067,muskmelon
27.0767265,90.14362622,1.254326304,0.25,2.09,6.74669542,2,24.4514648,muskmelon
27.30008597,90.80015308,1.696,0.45,3.42,6.031665834,2,25.09484511,muskmelon
29.82729394,90.79007335,2.393352614,0.46134594,2.798649944,6.40077205,1,22.84203589,muskmelon
29.93061247,93.22980899,1.438401776,0.336592675,3.69,6.448792689,1,24.34814338,muskmelon
29.94349168,93.90741192,0.873769024,0.044762757,2.05,6.251420275,1,20.39020503,muskmelon
28.03306461,91.47355778,3.52,0.4,3.823743048,6.274452811,1,21.17924769,muskmelon
29.8843055,94.0371147,1.010526316,0.363157895,3.825,6.135996372,2,21.0000988,muskmelon
27.7058373,92.91185695,1.300332471,0.251200591,2.30080573,6.194090172,1,22.06207161,muskmelon
29.78714005,94.65343534,1.530666667,0,2.7,6.327822962,1,27.8659442,muskmelon
28.57819995,92.86597437,2,0,1.736842105,6.212567211,1,27.5987178,muskmelon
29.48069921,90.33698678,0.953808752,0.097244733,1.285555966,6.640470863,2,26.0365768,muskmelon
27.51492243,94.96218673,3.733333333,0.441666667,0,6.685553129,1,21.01796432,muskmelon
28.05457761,94.81637388,4.495238095,0.523809524,0,6.327210469,2,21.84869328,muskmelon
29.03167341,93.12603235,2.57420178,0.274977604,1.59643436,6.35544263,2,24.15591199,muskmelon
28.5854649,91.89216849,2.256,0.29,1.416666667,6.085682344,1,26.88372572,muskmelon
27.08808014,93.42402083,4.102871003,0.485316979,1.238095238,6.781050373,1,25.32159689,muskmelon
27.99611732,90.84660317,1.335618625,0.110432373,1.489888018,6.630301421,1,21.61893763,muskmelon
27.87317436,91.14849627,4.22,0.37,1.4,6.484799661,2,24.05207925,muskmelon
28.96586565,90.71832938,2.24,0.23,1.288902977,6.566759102,2,22.25838137,muskmelon
28.87726019,92.48839665,4.258871003,0.477816979,1.198669623,6.170520518,1,24.44267592,muskmelon
29.17052093,94.19790371,4.347619048,0.546904762,2.22,6.012480351,2,22.06994464,muskmelon
29.34033587,90.01506395,1.335618625,0.110432373,1.4,6.541150335,2,21.44532907,muskmelon
29.07265321,91.91533173,4.254759672,0.350230252,1.053902977,6.341400922,2,28.83568362,muskmelon
28.68275966,92.50969311,2.331043478,0.156521739,1.238095238,6.150686364,1,29.11187663,muskmelon
28.92705913,91.39356832,1.747002208,0.186743929,1.198669623,6.438008153,1,23.20076686,muskmelon
27.99901833,91.64193051,1.915489059,0.16,0.561076869,6.547041903,1,23.28618248,muskmelon
27.59350075,91.79742953,4.856613757,0.402116402,0.921956522,6.399891457,1,24.84266123,muskmelon
29.87331077,90.60932469,1.643002208,0.143487859,1.379845475,6.186770318,1,24.69720481,muskmelon
28.55852465,90.45773041,0.39271155,0.067943175,1.38,6.159020864,1,27.26588346,muskmelon
29.19378695,91.46241065,4.495238095,0.523809524,0,6.660954816,2,26.48240255,muskmelon
27.98780984,92.78226196,3.733333333,0.441666667,1.379690949,6.504906979,2,27.14509034,muskmelon
28.05380704,91.81758779,2.8,0,0.772081532,6.706053225,2,20.76582087,muskmelon
27.3506296,94.2911951,2.178571429,0.377142857,1.238095238,6.067665498,1,27.21244021,muskmelon
29.34081108,94.5513539,1.422222222,0.311111111,1.416666667,6.419083092,1,28.22908103,muskmelon
28.61475136,94.22253035,2.285714286,0.328571429,0,6.39637861,2,28.98574189,muskmelon
27.04863538,91.34685096,2,0.28125,2.142857143,6.375923383,1,25.08146686,muskmelon
29.5275305,94.57459443,1.92,0.2,2.222222222,6.700337732,1,21.13545688,muskmelon
28.50416396,93.46806467,0.471544715,0.086382114,1.857142857,6.565312653,1,24.20007242,muskmelon
28.89578588,94.78993038,0.359550562,0.073033708,2.625,6.286515359,1,23.0362503,muskmelon
27.04927452,91.3821731,0.462222222,0.051851852,2.5,6.448061578,2,23.65747461,muskmelon
28.96017885,91.69532178,3.42536149,0.523249766,0.818089431,6.585872508,1,24.7458198,muskmelon
15.78144173,92.51077745,1.392818281,0.119695321,0.870786517,6.354006744,2,119.035002,orange
